Année RAP;Type de Budget (Hors Budgets annexes);Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;"EXEC CP 2017
RAP 2017";Code Titre;Titre;Code Ministère au 1er janvier 2017;Ministère au 1er janvier 2017
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";03;Soutiens complémentaires;22;Cotisations et contributions sociales;1 389 058;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";03;Soutiens complémentaires;23;Prestations sociales et allocations diverses;24 452;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";04;Service interarmées des munitions;21;Rémunérations d’activité;46 017 313;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";04;Service interarmées des munitions;22;Cotisations et contributions sociales;31 890 314;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";04;Service interarmées des munitions;23;Prestations sociales et allocations diverses;90 513;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";05;Service du commissariat des armées;21;Rémunérations d’activité;805 669 621;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";05;Service du commissariat des armées;22;Cotisations et contributions sociales;657 073 872;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";05;Service du commissariat des armées;23;Prestations sociales et allocations diverses;2 900 445;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";05;Service du commissariat des armées;31;Dépenses de fonctionnement autres que celles de personnel;40;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";06;Fonction santé;21;Rémunérations d’activité;581 358 878;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";06;Fonction santé;22;Cotisations et contributions sociales;495 052 797;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";06;Fonction santé;23;Prestations sociales et allocations diverses;1 145 484;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Surcoûts liés aux opérations extérieures;21;Rémunérations d’activité;292 122 817;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Surcoûts liés aux opérations extérieures;22;Cotisations et contributions sociales;207 530;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;59;"Surcoûts liés aux opérations - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Surcoûts liés aux opérations intérieures;21;Rémunérations d’activité;122 165 096;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;21;Rémunérations d’activité;255 822 067;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;22;Cotisations et contributions sociales;182 183 690;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;60;"Politique immobilière - Personnel travaillant pour l'action ""Politique immobilière""";;;23;Prestations sociales et allocations diverses;560 265;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;01;Actions sociales et autres politiques des ressources humaines;21;Rémunérations d’activité;51 310;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;01;Actions sociales et autres politiques des ressources humaines;22;Cotisations et contributions sociales;38 229 055;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;01;Actions sociales et autres politiques des ressources humaines;23;Prestations sociales et allocations diverses;132 513 604;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;02;Reconversion des personnels militaires - Chômage;21;Rémunérations d’activité;57 511;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;02;Reconversion des personnels militaires - Chômage;22;Cotisations et contributions sociales;31 794;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;02;Reconversion des personnels militaires - Chômage;23;Prestations sociales et allocations diverses;121 917 815;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;61;Action sociale, chômage et pensions;03;Reconversion des personnels civils - Chômage;23;Prestations sociales et allocations diverses;5 099 327;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;21;Rémunérations d’activité;19 994 639;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;22;Cotisations et contributions sociales;14 048 763;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;62;"Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action ""Politique culturelle et éducative""";;;23;Prestations sociales et allocations diverses;78 502;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;01;Restructurations Personnels civils;21;Rémunérations d’activité;29 032 466;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;01;Restructurations Personnels civils;22;Cotisations et contributions sociales;82 255;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;01;Restructurations Personnels civils;23;Prestations sociales et allocations diverses;20 334 236;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;63;Restructurations - RH;02;Restructurations Personnels militaires;21;Rémunérations d’activité;50 666 181;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;01;Personnel du SGA employeur;21;Rémunérations d’activité;177 984 598;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;01;Personnel du SGA employeur;22;Cotisations et contributions sociales;117 742 633;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;01;Personnel du SGA employeur;23;Prestations sociales et allocations diverses;967 168;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;01;Personnel du SGA employeur;31;Dépenses de fonctionnement autres que celles de personnel;1 203;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;64;"Pilotage, soutien  -  Personnel travaillant pour l'action "" Pilotage, soutien """;07;Personnel de l'action sociale;21;Rémunérations d’activité;34 359 819;2;Dépenses de personnel;MIN70;Défense
