"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"23","Écologie","Écologie, développement et mobilité durables","113","Paysages, eau et biodiversité","7","Gestion des milieux et biodiversité","3","dépenses de fonctionnement","174517344","173127186","173127186","174896861","172446380","172446380"
"23","Écologie","Écologie, développement et mobilité durables","159","Information géographique et cartographique","1","Production de l'information géographique","3","dépenses de fonctionnement","80460000","81168800","81168800","80460000","81168800","81168800"
"23","Écologie","Écologie, développement et mobilité durables","159","Information géographique et cartographique","2","Recherche dans le domaine de l'information géographique","3","dépenses de fonctionnement","15100000","15231229","15231229","15100000","15231229","15231229"
"23","Écologie","Écologie, développement et mobilité durables","159","Information géographique et cartographique","3","Pilotage de la politique d'information géographique","3","dépenses de fonctionnement","545000","545000","545000","545000","545000","545000"
"23","Écologie","Écologie, développement et mobilité durables","170","Météorologie","1","Observation et prévision météorologiques","3","dépenses de fonctionnement","191730800","185619497","185619497","191730800","185619497","185619497"
"23","Écologie","Écologie, développement et mobilité durables","170","Météorologie","2","Recherche dans le domaine météorologique","3","dépenses de fonctionnement","23729200","22941736","22941736","23729200","22941736","22941736"
"23","Écologie","Écologie, développement et mobilité durables","174","Énergie, climat et après-mines","1","Politique de l'énergie","3","dépenses de fonctionnement","4212500","5362500","5362500","4962500","5671820","5671820"
"23","Écologie","Écologie, développement et mobilité durables","174","Énergie, climat et après-mines","4","Gestion économique et sociale de l'après-mines","3","dépenses de fonctionnement","14970000","14200000","14200000","14970000","14200000","14200000"
"23","Écologie","Écologie, développement et mobilité durables","174","Énergie, climat et après-mines","5","Lutte contre le changement climatique","3","dépenses de fonctionnement","15682275","9551834","9551834","15682275","9551834","9551834"
"23","Écologie","Écologie, développement et mobilité durables","174","Énergie, climat et après-mines","6","Soutien","3","dépenses de fonctionnement","1847446","1847446","1847446","1847446","1847446","1847446"
"23","Écologie","Écologie, développement et mobilité durables","181","Prévention des risques","1","Prévention des risques technologiques et des pollutions","3","dépenses de fonctionnement","102424500","66573043","66573043","103224500","67273043","67273043"
"23","Écologie","Écologie, développement et mobilité durables","181","Prévention des risques","10","Prévention des risques naturels et hydrauliques","3","dépenses de fonctionnement","23100000","22540000","22540000","22440000","22540000","22540000"
"23","Écologie","Écologie, développement et mobilité durables","181","Prévention des risques","11","Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites","3","dépenses de fonctionnement","33480000","33480000","33480000","33480000","33480000","33480000"
"23","Écologie","Écologie, développement et mobilité durables","181","Prévention des risques","9","Contrôle de la sûreté nucléaire et de la radioprotection","3","dépenses de fonctionnement","11780000","11830000","11830000","16795272","16645272","16645272"
"23","Écologie","Écologie, développement et mobilité durables","203","Infrastructures et services de transports","1","Développement des infrastructures routières","3","dépenses de fonctionnement","0","0","0","0","0","0"
"23","Écologie","Écologie, développement et mobilité durables","203","Infrastructures et services de transports","11","Infrastructures fluviales, portuaires et aéroportuaires","3","dépenses de fonctionnement","271276356","266863902","266863902","271767316","266863902","266863902"
"23","Écologie","Écologie, développement et mobilité durables","203","Infrastructures et services de transports","12","Entretien et exploitation du réseau routier national","3","dépenses de fonctionnement","169970942","170173369","170173369","169970942","170173369","170173369"
"23","Écologie","Écologie, développement et mobilité durables","203","Infrastructures et services de transports","13","Soutien, régulation, contrôle et sécurité des services de transports terrestres","3","dépenses de fonctionnement","640842","620596","620596","640842","620596","620596"
"23","Écologie","Écologie, développement et mobilité durables","203","Infrastructures et services de transports","15","Stratégie et soutien","3","dépenses de fonctionnement","23696638","19101645","19101645","23696638","19101645","19101645"
"23","Écologie","Écologie, développement et mobilité durables","205","Sécurité et affaires maritimes, pêche et aquaculture","1","Sécurité et sûreté maritimes","3","dépenses de fonctionnement","14460737","14974368","14974368","14690598","15151868","15151868"
"23","Écologie","Écologie, développement et mobilité durables","205","Sécurité et affaires maritimes, pêche et aquaculture","2","Gens de mer et enseignement maritime","3","dépenses de fonctionnement","18242417","19059719","19059719","18242408","19059719","19059719"
"23","Écologie","Écologie, développement et mobilité durables","205","Sécurité et affaires maritimes, pêche et aquaculture","4","Action interministérielle de la mer","3","dépenses de fonctionnement","6500925","6196704","6196704","6331418","6216704","6216704"
"23","Écologie","Écologie, développement et mobilité durables","205","Sécurité et affaires maritimes, pêche et aquaculture","5","Soutien au programme","3","dépenses de fonctionnement","6201060","5934729","5934729","6599708","6334729","6334729"
"23","Écologie","Écologie, développement et mobilité durables","205","Sécurité et affaires maritimes, pêche et aquaculture","6","Gestion durable des Pêches et de  l'Aquaculture","3","dépenses de fonctionnement","3159747","4045000","4045000","3159718","4045000","4045000"
"23","Écologie","Écologie, développement et mobilité durables","217","Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables","1","Stratégie, expertise et études en matière de développement durable","3","dépenses de fonctionnement","42882860","232163420","232163420","42882860","232163420","232163420"
"23","Écologie","Écologie, développement et mobilité durables","217","Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables","2","Fonction juridique","3","dépenses de fonctionnement","2953537","2892798","2892798","2953537","2892798","2892798"
"23","Écologie","Écologie, développement et mobilité durables","217","Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables","25","Commission nationale du débat public","3","dépenses de fonctionnement","796251","796251","796251","796251","796251","796251"
